Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Personal Data Privacy Semantics in&#xa0;Multi-Agent Systems Interactions,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_5,Davide CalvaresiMichael SchumacherJean-Paul Calbimonte,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_5,Conference paper
"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Trust-worthiness. The PAAMS Collection",Communications in Computer and Information Science,,,,10.1007/978-3-030-51999-5,Fernando De La PrietaPhilippe MathieuJaime Andrés Rincón ArangoAlia El BolockElena Del ValJaume Jordán PruneraJoão CarneiroRubén FuentesFernando LopesVicente Julian,2020,https://link.springer.com/book/10.1007/978-3-030-51999-5,Conference proceedings
Explaining Semantic Reasoning Using Argumentation,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complex Systems Simulation. The PAAMS Collection",,,,10.1007/978-3-031-18192-4_13,Carlos Eduardo A. FerreiraAlison R. PanissonDébora C. EngelmannRenata VieiraViviana MascardiRafael H. Bordini,2022,https://link.springer.com/chapter/10.1007/978-3-031-18192-4_13,Conference paper
Analysing factorizations of action-value networks for cooperative multi-agent reinforcement learning,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-021-09506-w,Jacopo CastelliniFrans A. OliehoekRahul SavaniShimon Whiteson,2021,https://link.springer.com/article/10.1007/s10458-021-09506-w,Article
Reduced-order observer-based robust leader-following control of heterogeneous discrete-time multi-agent systems with system uncertainties,Applied Intelligence,,,,10.1007/s10489-019-01553-x,Yuliang CaiHuaguang ZhangYuling LiangZhiyun Gao,2020,https://link.springer.com/article/10.1007/s10489-019-01553-x,Article
A Description of&#xa0;the&#xa0;Jadescript Type System,Distributed Artificial Intelligence,,,,10.1007/978-3-030-94662-3_13,Giuseppe PetrosinoEleonora IottiStefania MonicaFederico Bergenti,2022,https://link.springer.com/chapter/10.1007/978-3-030-94662-3_13,Conference paper
Normalizing Flow Policies for Multi-agent Systems,Decision and Game Theory for Security,,,,10.1007/978-3-030-64793-3_15,Xiaobai MaJayesh K. GuptaMykel J. Kochenderfer,2020,https://link.springer.com/chapter/10.1007/978-3-030-64793-3_15,Conference paper
Adaptive Environment System to&#xa0;Manage Comfort Preferences and&#xa0;Conflicts,"Optimization, Learning Algorithms and Applications",,,,10.1007/978-3-031-23236-7_47,Pedro Filipe OliveiraPaulo NovaisPaulo Matos,2022,https://link.springer.com/chapter/10.1007/978-3-031-23236-7_47,Conference paper
Simulating Users in a Social Media Platform Using Multi-agent Systems,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-030-61705-9_40,Daniel PérezEstefanía Argente,2020,https://link.springer.com/chapter/10.1007/978-3-030-61705-9_40,Conference paper
Combining Multi-Agent Systems and Subjective Logic to Develop Decision Support Systems,Information Processing and Management of Uncertainty in Knowledge-Based Systems,,,,10.1007/978-3-030-50146-4_12,César González-FernándezJavier CabezasAlberto Fernández-IsabelIsaac Martín de Diego,2020,https://link.springer.com/chapter/10.1007/978-3-030-50146-4_12,Conference paper
LFC: Combining Autonomous Agents and Automated Planning in the Multi-Agent Programming Contest,The Multi-Agent Programming Contest 2019,,,,10.1007/978-3-030-59299-8_2,Rafael C. CardosoAngelo FerrandoFabio Papacchini,2020,https://link.springer.com/chapter/10.1007/978-3-030-59299-8_2,Conference paper
Emergence of norms in interactions with complex rewards,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-022-09585-3,Dhaminda B. AbeywickramaNathan GriffithsZhou XuAlex Mouzakitis,2022,https://link.springer.com/article/10.1007/s10458-022-09585-3,Article
Blockchain-Based Governance in Fractional Ownership: Mitigating Zero-Sum Games Through Decentralized Autonomous Agents,Context-Aware Systems and Applications,,,,10.1007/978-3-030-93179-7_19,Mina CuJohnny ChanGabrielle PekoDavid Sundaram,2021,https://link.springer.com/chapter/10.1007/978-3-030-93179-7_19,Conference paper
Assessing the robustness of decentralized gathering: a multi-agent approach on micro-biological systems,Swarm Intelligence,,,,10.1007/s11721-020-00186-y,Daniele ProverbioLuca GalloBarbara PassalacquaMarco DestefanisMarco MaggioraJacopo Pellegrino,2020,https://link.springer.com/article/10.1007/s11721-020-00186-y,Article
SIMALL: Emotional BDI Model for Customer Simulation in a Mall,Advances in Computing,,,,10.1007/978-3-031-19951-6_1,Daniel S. ValenciaJairo E. SerranoEnrique Gonzalez,2022,https://link.springer.com/chapter/10.1007/978-3-031-19951-6_1,Conference paper
Reasoning about responsibility in autonomous systems: challenges and opportunities,AI & SOCIETY,,,,10.1007/s00146-022-01607-8,Vahid YazdanpanahEnrico H. GerdingSebastian SteinMehdi DastaniCatholijn M. JonkerTimothy J. NormanSarvapali D. Ramchurn,2022,https://link.springer.com/article/10.1007/s00146-022-01607-8,Article
Specification Aware Multi-Agent Reinforcement Learning,Agents and Artificial Intelligence,,,,10.1007/978-3-031-10161-8_1,Fabian RitzThomy PhanRobert MüllerThomas GaborAndreas SedlmeierMarc ZellerJan WieghardtReiner SchmidHorst SauerCornel KleinClaudia Linnhoff-Popien,2022,https://link.springer.com/chapter/10.1007/978-3-031-10161-8_1,Conference paper
stigLD: Stigmergic Coordination of&#xa0;Linked Data Agents,Bio-Inspired Computing: Theories and Applications,,,,10.1007/978-981-19-1253-5_13,René SchubotzTorsten SpieldennerMelvin Chelli,2022,https://link.springer.com/chapter/10.1007/978-981-19-1253-5_13,Conference paper
Multi-agent collaborative control parameter prediction for intelligent precision loading,Applied Intelligence,,,,10.1007/s10489-022-03297-7,Zihua ChenChuanli WangJingzhao LiShunxiang ZhangQichun Ouyang,2022,https://link.springer.com/article/10.1007/s10489-022-03297-7,Article
Grouplanner: A Group Recommender System for Tourism with Multi-agent MicroServices,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complex Systems Simulation. The PAAMS Collection",,,,10.1007/978-3-031-18192-4_37,Patrícia AlvesDomingos GomesCatarina RodriguesJoão CarneiroPaulo NovaisGoreti Marreiros,2022,https://link.springer.com/chapter/10.1007/978-3-031-18192-4_37,Conference paper
Reshaping Thinking for Shape-Shifting Technology: Adapting a MAS Agent Design to Encourage User Engagement,Computer-Human Interaction Research and Applications,,,,10.1007/978-3-031-22015-9_3,Helen Hasenfuss,2022,https://link.springer.com/chapter/10.1007/978-3-031-22015-9_3,Conference paper
How to&#xa0;Solve a&#xa0;Classification Problem Using a&#xa0;Cooperative Tiling Multi-agent System?,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complex Systems Simulation. The PAAMS Collection",,,,10.1007/978-3-031-18192-4_14,Thibault FourezNicolas VerstaevelFrédéric MigeonFrédéric SchettiniFrédéric Amblard,2022,https://link.springer.com/chapter/10.1007/978-3-031-18192-4_14,Conference paper
An Interface for Programming Verifiable Autonomous Agents in ROS,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-66412-1_13,Rafael C. CardosoAngelo FerrandoLouise A. DennisMichael Fisher,2020,https://link.springer.com/chapter/10.1007/978-3-030-66412-1_13,Conference paper
Multi-agent Systems and Voting: How&#xa0;Similar Are Voting Procedures,Information Processing and Management of Uncertainty in Knowledge-Based Systems,,,,10.1007/978-3-030-50146-4_14,Janusz KacprzykJosé M. MerigóHannu NurmiSławomir Zadrożny,2020,https://link.springer.com/chapter/10.1007/978-3-030-50146-4_14,Conference paper
A Norm Emergence Framework for Normative MAS – Position Paper,"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XIII",,,,10.1007/978-3-030-72376-7_9,Andreasa Morris-MartinMarina De VosJulian Padget,2021,https://link.springer.com/chapter/10.1007/978-3-030-72376-7_9,Conference paper
Multi-agent System Architecture for Distributed Home Health Care Information Systems,Technological Innovation for Applied AI Systems,,,,10.1007/978-3-030-78288-7_28,Filipe AlvesAna Maria A. C. RochaAna I. PereiraPaulo Leitão,2021,https://link.springer.com/chapter/10.1007/978-3-030-78288-7_28,Conference paper
Accountability in multi-agent organizations: from conceptual design to agent programming,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-022-09590-6,Matteo BaldoniCristina BaroglioRoberto MicalizioStefano Tedeschi,2022,https://link.springer.com/article/10.1007/s10458-022-09590-6,Article
PanSim + Sim-2APL: A Framework for Large-Scale Distributed Simulation with Complex Agents,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-97457-2_1,Parantapa BhattacharyaA. Jan de MooijDavide Dell’AnnaMehdi DastaniBrian LoganSamarth Swarup,2022,https://link.springer.com/chapter/10.1007/978-3-030-97457-2_1,Conference paper
HiSA: Facilitating Efficient Multi-Agent Coordination and&#xa0;Cooperation by&#xa0;Hierarchical Policy with&#xa0;Shared Attention,PRICAI 2022: Trends in Artificial Intelligence,,,,10.1007/978-3-031-20868-3_6,Zixuan ChenZhirui ZhuGuang YangYang Gao,2022,https://link.springer.com/chapter/10.1007/978-3-031-20868-3_6,Conference paper
Dial4JaCa – A Demonstration,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection",,,,10.1007/978-3-030-85739-4_29,Débora EngelmannJuliana DamasioTabajara KrausburgOlimar BorgesLucca Dornelles CezarAlison R. PanissonRafael H. Bordini,2021,https://link.springer.com/chapter/10.1007/978-3-030-85739-4_29,Conference paper
Tackling Non-stationarity in&#xa0;Decentralized Multi-Agent Reinforcement Learning with&#xa0;Prudent Q-Learning,Web Information Systems and Applications,,,,10.1007/978-3-031-20309-1_35,Jianan WeiLiang WangXianping TaoHao HuHaijun Wu,2022,https://link.springer.com/chapter/10.1007/978-3-031-20309-1_35,Conference paper
Hierarchical Collaborative Hyper-Parameter Tuning,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complex Systems Simulation. The PAAMS Collection",,,,10.1007/978-3-031-18192-4_11,Ahmad EsmaeiliZahra GhorratiEric T. Matson,2022,https://link.springer.com/chapter/10.1007/978-3-031-18192-4_11,Conference paper
A dual-population search differential evolution algorithm for functional distributed constraint optimization problems,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-022-09805-2,Meifeng ShiXin LiaoYuan Chen,2022,https://link.springer.com/article/10.1007/s10472-022-09805-2,Article
Multi-Agent-Based Simulation XXI,Lecture Notes in Computer Science,,,,10.1007/978-3-030-66888-4,Samarth SwarupBastin Tony Roy Savarimuthu,2021,https://link.springer.com/book/10.1007/978-3-030-66888-4,Conference proceedings
A review of cooperative multi-agent deep reinforcement learning,Applied Intelligence,,,,10.1007/s10489-022-04105-y,Afshin OroojlooyDavood Hajinezhad,2022,https://link.springer.com/article/10.1007/s10489-022-04105-y,Article
Learning machiavellian strategies for manipulation in Stackelberg security games,Annals of Mathematics and Artificial Intelligence,,,,10.1007/s10472-022-09788-0,Julio B. Clempner,2022,https://link.springer.com/article/10.1007/s10472-022-09788-0,Article
Smart Contracts Based on Multi-agent Negotiation,"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection",,,,10.1007/978-3-030-85710-3_9,Ricardo BarbosaRicardo SantosPaulo Novais,2021,https://link.springer.com/chapter/10.1007/978-3-030-85710-3_9,Conference paper
Adaptive Continuous Multi-objective Optimization Using Cooperative Agents,Optimization and Learning,,,,10.1007/978-3-031-22039-5_6,Quentin PouvreauJean-Pierre GeorgéCarole BernonSébastien Maignan,2022,https://link.springer.com/chapter/10.1007/978-3-031-22039-5_6,Conference paper
Environmental Consequences of&#xa0;Institutional Facts in&#xa0;Artificial Institutions,"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XIV",,,,10.1007/978-3-031-16617-4_4,Rafhael R. CunhaJomi F. HübnerMaiquel de Brito,2022,https://link.springer.com/chapter/10.1007/978-3-031-16617-4_4,Conference paper
Embracing AWKWARD! Real-Time Adjustment of Reactive Plans Using Social Norms,"Coordination, Organizations, Institutions, Norms, and Ethics for Governance of Multi-Agent Systems XV",,,,10.1007/978-3-031-20845-4_4,Leila MethnaniAndreas AntoniadesAndreas Theodorou,2022,https://link.springer.com/chapter/10.1007/978-3-031-20845-4_4,Conference paper
From Goals to Organisations: Automated Organisation Generator for MAS,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-51417-4_2,Cleber Jorge AmaralJomi Fred Hübner,2020,https://link.springer.com/chapter/10.1007/978-3-030-51417-4_2,Conference paper
"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",Lecture Notes in Computer Science,,,,10.1007/978-3-030-49778-1,Yves DemazeauTom HolvoetJuan M. CorchadoStefania Costantini,2020,https://link.springer.com/book/10.1007/978-3-030-49778-1,Conference proceedings
Artificial Intelligence Applications and Innovations,IFIP Advances in Information and Communication Technology,,,,10.1007/978-3-030-79150-6,Ilias MaglogiannisJohn MacintyreLazaros Iliadis,2021,https://link.springer.com/book/10.1007/978-3-030-79150-6,Conference proceedings
View incremental decremental multi-view discriminant analysis,Applied Intelligence,,,,10.1007/s10489-022-04168-x,Saroj S. ShivagundeV. Vijaya Saradhi,2022,https://link.springer.com/article/10.1007/s10489-022-04168-x,Article
PS-QMix: A Parallel Learning Framework for Q-Mix Using Parameter Server,Advanced Data Mining and Applications,,,,10.1007/978-3-030-95405-5_24,Xunyun LiuXiang LiYuan LiBoren Xiao,2022,https://link.springer.com/chapter/10.1007/978-3-030-95405-5_24,Conference paper
NegMAS: A Platform for Automated Negotiations,PRIMA 2020: Principles and Practice of Multi-Agent Systems,,,,10.1007/978-3-030-69322-0_23,Yasser MohammadShinji NakadaiAmy Greenwald,2021,https://link.springer.com/chapter/10.1007/978-3-030-69322-0_23,Conference paper
Cloud Based Decision Making for Multi-agent Production Systems,Progress in Artificial Intelligence,,,,10.1007/978-3-030-86230-5_53,Hamood Ur RehmanTerrin PulikottilLuis Alberto Estrada-JimenezFan MoJack C. ChaplinJose BarataSvetan Ratchev,2021,https://link.springer.com/chapter/10.1007/978-3-030-86230-5_53,Conference paper
Pattern-Based Goal-Oriented Development of Fault-Tolerant MAS in&#xa0;Event-B,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Trustworthiness. The PAAMS Collection",,,,10.1007/978-3-030-49778-1_26,Inna VistbakkaElena Troubitsyna,2020,https://link.springer.com/chapter/10.1007/978-3-030-49778-1_26,Conference paper
Exploiting Simulation for MAS Development and Execution—The JaCaMo-Sim Approach,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-66534-0_3,Alessandro RicciAngelo CroattiRafael H. BordiniJomi F. HübnerOlivier Boissier,2020,https://link.springer.com/chapter/10.1007/978-3-030-66534-0_3,Conference paper
Attribute self-representation steered by exclusive lasso for zero-shot learning,Applied Intelligence,,,,10.1007/s10489-022-03497-1,Jian-Xun MiZhonghao ZhangDebao TaiLi-Fang Zhou,2022,https://link.springer.com/article/10.1007/s10489-022-03497-1,Article
Bringing Underused Learning Objects to&#xa0;the&#xa0;Light: A Multi-agent Based Approach,Progress in Artificial Intelligence,,,,10.1007/978-3-031-16474-3_61,André BehrJosé CascalhoArmando MendesHélia GuerraLuis CaviquePaulo TrigoHelder CoelhoRosa Vicari,2022,https://link.springer.com/chapter/10.1007/978-3-031-16474-3_61,Conference paper
Diabetic-Friendly Multi-agent Recommendation System for Restaurants Based on Social Media Sentiment Analysis and Multi-criteria Decision Making,Progress in Artificial Intelligence,,,,10.1007/978-3-031-16474-3_30,Bruno TeixeiraDiogo MartinhoPaulo NovaisJuan CorchadoGoreti Marreiros,2022,https://link.springer.com/chapter/10.1007/978-3-031-16474-3_30,Conference paper
Human-Autonomous Teaming Framework Based on&#xa0;Trust Modelling,AI 2022: Advances in Artificial Intelligence,,,,10.1007/978-3-031-22695-3_49,Wenhao MaYu-Cheng ChangYu-Kai WangChin-Teng Lin,2022,https://link.springer.com/chapter/10.1007/978-3-031-22695-3_49,Conference paper
